step,node,x,y,vx,vy
25,1,1.000000e+01,1.000000e+01,3.114510e+59,3.231736e+59
25,2,1.000000e+01,-1.000000e+01,3.236530e+59,-3.941322e+59
25,3,-1.000000e+01,1.000000e+01,-3.614882e+59,3.309785e+59
25,4,-1.000000e+01,1.000000e+01,-4.066988e+59,3.363101e+59
25,5,-1.000000e+01,-1.000000e+01,-3.395883e+59,-3.285167e+59
25,6,1.000000e+01,-1.000000e+01,3.147182e+59,-3.831325e+59
25,7,1.000000e+01,1.000000e+01,3.155084e+59,3.275457e+59
25,8,1.000000e+01,-1.000000e+01,3.434164e+59,-4.179511e+59
25,9,-1.000000e+01,-1.000000e+01,-3.357953e+59,-3.249923e+59
25,10,1.000000e+01,-1.000000e+01,3.080683e+59,-3.750178e+59
25,11,-1.000000e+01,1.000000e+01,-6.871202e+59,6.012652e+59
25,12,1.000000e+01,1.000000e+01,3.200863e+59,3.286693e+59
25,13,-1.000000e+01,1.000000e+01,-6.461518e+59,5.651294e+59
25,14,-1.000000e+01,-1.000000e+01,-3.759374e+59,-3.682840e+59
25,15,1.000000e+01,-1.000000e+01,3.121500e+59,-3.421469e+59
25,16,-1.000000e+01,1.000000e+01,-3.616408e+59,2.990514e+59
25,17,1.000000e+01,1.000000e+01,3.037364e+59,3.151814e+59
25,18,1.000000e+01,1.000000e+01,3.086558e+59,3.169771e+59
25,19,1.000000e+01,-1.000000e+01,3.433097e+59,-3.763220e+59
25,20,1.000000e+01,1.000000e+01,2.836617e+59,2.914117e+59
25,21,1.000000e+01,1.000000e+01,3.409841e+59,3.538913e+59
25,22,-1.000000e+01,-1.000000e+01,-3.692363e+59,-3.619129e+59
25,23,-1.000000e+01,1.000000e+01,-7.049722e+59,6.165563e+59
25,24,-1.000000e+01,1.000000e+01,-3.907897e+59,3.230983e+59
25,25,1.000000e+01,1.000000e+01,2.993137e+59,3.107554e+59
25,26,-1.000000e+01,1.000000e+01,-7.051893e+59,5.577762e+59
25,27,1.000000e+01,1.000000e+01,3.404525e+59,3.535009e+59
25,28,-1.000000e+01,-1.000000e+01,-3.806806e+59,-3.732303e+59
25,29,1.000000e+01,-1.000000e+01,3.584293e+59,-3.931538e+59
25,30,1.000000e+01,1.000000e+01,2.801423e+59,2.876850e+59
25,31,1.000000e+01,-1.000000e+01,3.285060e+59,-3.603431e+59
25,32,-1.000000e+01,-1.000000e+01,-8.007920e+59,-7.163108e+59
25,33,1.000000e+01,-1.000000e+01,3.535082e+59,-3.875819e+59
25,34,-1.000000e+01,-1.000000e+01,-3.864492e+59,-3.787444e+59
25,35,-1.000000e+01,-1.000000e+01,-3.512053e+59,-3.399669e+59
25,36,-1.000000e+01,1.000000e+01,-3.718819e+59,3.074336e+59
25,37,1.000000e+01,1.000000e+01,2.891984e+59,3.003411e+59
25,38,1.000000e+01,-1.000000e+01,3.401131e+59,-4.145025e+59
25,39,1.000000e+01,1.000000e+01,3.161549e+59,3.282379e+59
25,40,1.000000e+01,-1.000000e+01,3.243981e+59,-3.948494e+59
25,41,1.000000e+01,1.000000e+01,3.329884e+59,3.454148e+59
25,42,1.000000e+01,-1.000000e+01,3.034002e+59,-3.694907e+59
25,43,-1.000000e+01,-1.000000e+01,-3.571454e+59,-3.456981e+59
25,44,1.000000e+01,-1.000000e+01,4.321951e+59,-5.740360e+59
25,45,1.000000e+01,1.000000e+01,2.910093e+59,3.020440e+59
25,46,-1.000000e+01,1.000000e+01,-7.233198e+59,5.723454e+59
25,47,1.000000e+01,-1.000000e+01,5.455586e+59,-6.415834e+59
25,48,-1.000000e+01,-1.000000e+01,-3.886975e+59,-3.809537e+59
25,49,1.000000e+01,1.000000e+01,3.208890e+59,3.331013e+59
26,0,-1.000000e+01,-1.000000e+01,-2.896436e+59,-2.974791e+59
26,1,-1.000000e+01,-1.000000e+01,-3.157002e+59,-3.275842e+59
26,2,-1.000000e+01,1.000000e+01,-3.280715e+59,3.995115e+59
26,3,1.000000e+01,-1.000000e+01,3.664230e+59,-3.354969e+59
26,4,1.000000e+01,-1.000000e+01,4.122519e+59,-3.409012e+59
26,5,1.000000e+01,1.000000e+01,3.442227e+59,3.330017e+59
26,6,-1.000000e+01,1.000000e+01,-3.190154e+59,3.883627e+59
26,7,-1.000000e+01,-1.000000e+01,-3.198163e+59,-3.320168e+59
26,8,-1.000000e+01,1.000000e+01,-3.481030e+59,4.236545e+59
26,9,1.000000e+01,1.000000e+01,3.403789e+59,3.294289e+59
26,10,-1.000000e+01,1.000000e+01,-3.122737e+59,3.801354e+59
26,11,1.000000e+01,-1.000000e+01,6.964961e+59,-6.094681e+59
26,12,-1.000000e+01,-1.000000e+01,-3.244526e+59,-3.331539e+59
26,13,1.000000e+01,-1.000000e+01,6.549705e+59,-5.728432e+59
26,14,1.000000e+01,1.000000e+01,3.810681e+59,3.733124e+59
26,15,-1.000000e+01,1.000000e+01,-3.164092e+59,3.468165e+59
26,16,1.000000e+01,-1.000000e+01,3.665772e+59,-3.031323e+59
26,17,-1.000000e+01,-1.000000e+01,-3.078828e+59,-3.194844e+59
26,18,-1.000000e+01,-1.000000e+01,-3.128670e+59,-3.213022e+59
26,19,-1.000000e+01,1.000000e+01,-3.479947e+59,3.814590e+59
26,20,-1.000000e+01,-1.000000e+01,-2.875347e+59,-2.953895e+59
26,21,-1.000000e+01,-1.000000e+01,-3.456366e+59,-3.587193e+59
26,22,1.000000e+01,1.000000e+01,3.742768e+59,3.668520e+59
26,23,1.000000e+01,-1.000000e+01,7.145965e+59,-6.249747e+59
26,24,1.000000e+01,-1.000000e+01,3.961249e+59,-3.275093e+59
26,25,-1.000000e+01,-1.000000e+01,-3.034000e+59,-3.149966e+59
26,26,1.000000e+01,-1.000000e+01,7.148133e+59,-5.653922e+59
26,27,-1.000000e+01,-1.000000e+01,-3.450996e+59,-3.583235e+59
26,28,1.000000e+01,1.000000e+01,3.858779e+59,3.783238e+59
26,29,-1.000000e+01,1.000000e+01,-3.633228e+59,3.985202e+59
26,30,-1.000000e+01,-1.000000e+01,-2.839663e+59,-2.916122e+59
26,31,-1.000000e+01,1.000000e+01,-3.329910e+59,3.652628e+59
26,32,1.000000e+01,1.000000e+01,8.117202e+59,7.260871e+59
26,33,-1.000000e+01,1.000000e+01,-3.583328e+59,3.928727e+59
26,34,1.000000e+01,1.000000e+01,3.917249e+59,3.839154e+59
26,35,1.000000e+01,1.000000e+01,3.560002e+59,3.446082e+59
26,36,1.000000e+01,-1.000000e+01,3.769574e+59,-3.116300e+59
26,37,-1.000000e+01,-1.000000e+01,-2.931467e+59,-3.044393e+59
26,38,-1.000000e+01,1.000000e+01,-3.447570e+59,4.201583e+59
26,39,-1.000000e+01,-1.000000e+01,-3.204710e+59,-3.327175e+59
26,40,-1.000000e+01,1.000000e+01,-3.288268e+59,4.002377e+59
26,41,-1.000000e+01,-1.000000e+01,-3.375317e+59,-3.501303e+59
26,42,-1.000000e+01,1.000000e+01,-3.075425e+59,3.745331e+59
26,43,1.000000e+01,1.000000e+01,3.620217e+59,3.504171e+59
26,44,-1.000000e+01,1.000000e+01,-4.380947e+59,5.818717e+59
26,45,-1.000000e+01,-1.000000e+01,-2.949825e+59,-3.061678e+59
26,46,1.000000e+01,-1.000000e+01,7.331958e+59,-5.801596e+59
26,47,-1.000000e+01,1.000000e+01,-5.530074e+59,6.503399e+59
26,48,1.000000e+01,1.000000e+01,3.940044e+59,3.861541e+59
26,49,-1.000000e+01,-1.000000e+01,-3.252699e+59,-3.376486e+59
27,0,1.000000e+01,1.000000e+01,4.380543e+59,4.499044e+59
27,1,1.000000e+01,1.000000e+01,4.774596e+59,4.954340e+59
27,2,1.000000e+01,-1.000000e+01,4.961723e+59,-6.042161e+59
27,3,-1.000000e+01,1.000000e+01,-5.541746e+59,5.074023e+59
27,4,-1.000000e+01,1.000000e+01,-6.234866e+59,5.155755e+59
27,5,-1.000000e+01,-1.000000e+01,-5.205977e+59,-5.036288e+59
27,6,1.000000e+01,-1.000000e+01,4.824765e+59,-5.873558e+59
27,7,1.000000e+01,1.000000e+01,4.836877e+59,5.021386e+59
27,8,1.000000e+01,-1.000000e+01,5.264661e+59,-6.407288e+59
27,9,-1.000000e+01,-1.000000e+01,-5.147851e+59,-4.982251e+59
27,10,1.000000e+01,-1.000000e+01,4.722796e+59,-5.749113e+59
27,11,-1.000000e+01,1.000000e+01,-1.053370e+60,9.217489e+59
27,12,1.000000e+01,1.000000e+01,4.906960e+59,5.038566e+59
27,13,-1.000000e+01,1.000000e+01,-9.905690e+59,8.663615e+59
27,14,-1.000000e+01,-1.000000e+01,-5.763223e+59,-5.645949e+59
27,15,1.000000e+01,-1.000000e+01,4.785322e+59,-5.245207e+59
27,16,-1.000000e+01,1.000000e+01,-5.544073e+59,4.584528e+59
27,17,1.000000e+01,1.000000e+01,4.656388e+59,4.831854e+59
27,18,1.000000e+01,1.000000e+01,4.731749e+59,4.859323e+59
27,19,1.000000e+01,-1.000000e+01,5.263021e+59,-5.769144e+59
27,20,1.000000e+01,1.000000e+01,4.348651e+59,4.467439e+59
27,21,1.000000e+01,1.000000e+01,5.227351e+59,5.425206e+59
27,22,-1.000000e+01,-1.000000e+01,-5.660524e+59,-5.548221e+59
27,23,-1.000000e+01,1.000000e+01,-1.080749e+60,9.452069e+59
27,24,-1.000000e+01,1.000000e+01,-5.990956e+59,4.953219e+59
27,25,1.000000e+01,1.000000e+01,4.588593e+59,4.763968e+59
27,26,-1.000000e+01,1.000000e+01,-1.081074e+60,8.550950e+59
27,27,1.000000e+01,1.000000e+01,5.219247e+59,5.419222e+59
27,28,-1.000000e+01,-1.000000e+01,-5.835984e+59,-5.721716e+59
27,29,1.000000e+01,-1.000000e+01,5.494861e+59,-6.027175e+59
27,30,1.000000e+01,1.000000e+01,4.294676e+59,4.410314e+59
27,31,1.000000e+01,-1.000000e+01,5.036127e+59,-5.524204e+59
27,32,-1.000000e+01,-1.000000e+01,-1.227634e+60,-1.098125e+60
27,33,1.000000e+01,-1.000000e+01,5.419379e+59,-5.941764e+59
27,34,-1.000000e+01,-1.000000e+01,-5.924410e+59,-5.806304e+59
27,35,-1.000000e+01,-1.000000e+01,-5.384116e+59,-5.211822e+59
27,36,-1.000000e+01,1.000000e+01,-5.701055e+59,4.713058e+59
27,37,1.000000e+01,1.000000e+01,4.433524e+59,4.604293e+59
27,38,1.000000e+01,-1.000000e+01,5.214079e+59,-6.354407e+59
27,39,1.000000e+01,1.000000e+01,4.846773e+59,5.031974e+59
27,40,1.000000e+01,-1.000000e+01,4.973145e+59,-6.053137e+59
27,41,1.000000e+01,1.000000e+01,5.104774e+59,5.295338e+59
27,42,1.000000e+01,-1.000000e+01,4.651247e+59,-5.664386e+59
27,43,-1.000000e+01,-1.000000e+01,-5.475188e+59,-5.299672e+59
27,44,1.000000e+01,-1.000000e+01,6.625696e+59,-8.800163e+59
27,45,1.000000e+01,1.000000e+01,4.461292e+59,4.630457e+59
27,46,-1.000000e+01,1.000000e+01,-1.108880e+60,8.774284e+59
27,47,1.000000e+01,-1.000000e+01,8.363639e+59,-9.835659e+59
27,48,-1.000000e+01,-1.000000e+01,-5.958889e+59,-5.840156e+59
27,49,1.000000e+01,1.000000e+01,4.919351e+59,5.106564e+59
28,0,-1.000000e+01,-1.000000e+01,-4.413775e+59,-4.533172e+59
28,1,-1.000000e+01,-1.000000e+01,-4.810795e+59,-4.991914e+59
28,2,-1.000000e+01,1.000000e+01,-4.999365e+59,6.087986e+59
28,3,1.000000e+01,-1.000000e+01,5.583785e+59,-5.112515e+59
28,4,1.000000e+01,-1.000000e+01,6.282171e+59,-5.194866e+59
28,5,1.000000e+01,1.000000e+01,5.245457e+59,5.074496e+59
28,6,-1.000000e+01,1.000000e+01,-4.861372e+59,5.918114e+59
28,7,-1.000000e+01,-1.000000e+01,-4.873575e+59,-5.059475e+59
28,8,-1.000000e+01,1.000000e+01,-5.304585e+59,6.455875e+59
28,9,1.000000e+01,1.000000e+01,5.186898e+59,5.020047e+59
28,10,-1.000000e+01,1.000000e+01,-4.758621e+59,5.792710e+59
28,11,1.000000e+01,-1.000000e+01,1.061357e+60,-9.287369e+59
28,12,-1.000000e+01,-1.000000e+01,-4.944157e+59,-5.076770e+59
28,13,1.000000e+01,-1.000000e+01,9.980816e+59,-8.729329e+59
28,14,1.000000e+01,1.000000e+01,5.806930e+59,5.688786e+59
28,15,-1.000000e+01,1.000000e+01,-4.821606e+59,5.284987e+59
28,16,1.000000e+01,-1.000000e+01,5.586125e+59,-4.619293e+59
28,17,-1.000000e+01,-1.000000e+01,-4.691711e+59,-4.868511e+59
28,18,-1.000000e+01,-1.000000e+01,-4.767624e+59,-4.896168e+59
28,19,-1.000000e+01,1.000000e+01,-5.302932e+59,5.812905e+59
28,20,-1.000000e+01,-1.000000e+01,-4.381645e+59,-4.501325e+59
28,21,-1.000000e+01,-1.000000e+01,-5.266985e+59,-5.466336e+59
28,22,1.000000e+01,1.000000e+01,5.703463e+59,5.590298e+59
28,23,1.000000e+01,-1.000000e+01,1.088948e+60,-9.523784e+59
28,24,1.000000e+01,-1.000000e+01,6.036406e+59,-4.990796e+59
28,25,-1.000000e+01,-1.000000e+01,-4.623404e+59,-4.800099e+59
28,26,1.000000e+01,-1.000000e+01,1.089273e+60,-8.615830e+59
28,27,-1.000000e+01,-1.000000e+01,-5.258835e+59,-5.460305e+59
28,28,1.000000e+01,1.000000e+01,5.880260e+59,5.765107e+59
28,29,-1.000000e+01,1.000000e+01,-5.536548e+59,6.072892e+59
28,30,-1.000000e+01,-1.000000e+01,-4.327252e+59,-4.443769e+59
28,31,-1.000000e+01,1.000000e+01,-5.074335e+59,5.566115e+59
28,32,1.000000e+01,1.000000e+01,1.236944e+60,1.106453e+60
28,33,-1.000000e+01,1.000000e+01,-5.460479e+59,5.986836e+59
28,34,1.000000e+01,1.000000e+01,5.969353e+59,5.850355e+59
28,35,1.000000e+01,1.000000e+01,5.424964e+59,5.251360e+59
28,36,1.000000e+01,-1.000000e+01,5.744292e+59,-4.748806e+59
28,37,-1.000000e+01,-1.000000e+01,-4.467159e+59,-4.639205e+59
28,38,-1.000000e+01,1.000000e+01,-5.253640e+59,6.402589e+59
28,39,-1.000000e+01,-1.000000e+01,-4.883542e+59,-5.070134e+59
28,40,-1.000000e+01,1.000000e+01,-5.010872e+59,6.099040e+59
28,41,-1.000000e+01,-1.000000e+01,-5.143478e+59,-5.335509e+59
28,42,-1.000000e+01,1.000000e+01,-4.686535e+59,5.707341e+59
28,43,1.000000e+01,1.000000e+01,5.516729e+59,5.339873e+59
28,44,-1.000000e+01,1.000000e+01,-6.675954e+59,8.866914e+59
28,45,-1.000000e+01,-1.000000e+01,-4.495140e+59,-4.665587e+59
28,46,1.000000e+01,-1.000000e+01,1.117293e+60,-8.840852e+59
28,47,-1.000000e+01,1.000000e+01,-8.427094e+59,9.910255e+59
28,48,1.000000e+01,1.000000e+01,6.004098e+59,5.884459e+59
28,49,-1.000000e+01,-1.000000e+01,-4.956671e+59,-5.145303e+59
29,0,1.000000e+01,1.000000e+01,4.444715e+59,4.564946e+59
29,1,1.000000e+01,1.000000e+01,4.844498e+59,5.026896e+59
29,2,1.000000e+01,-1.000000e+01,5.034410e+59,-6.130650e+59
29,3,-1.000000e+01,1.000000e+01,-5.622925e+59,5.148353e+59
29,4,-1.000000e+01,1.000000e+01,-6.326214e+59,5.231280e+59
29,5,-1.000000e+01,-1.000000e+01,-5.282215e+59,-5.110068e+59
29,6,1.000000e+01,-1.000000e+01,4.895455e+59,-5.959596e+59
29,7,1.000000e+01,1.000000e+01,4.907742e+59,5.094938e+59
29,8,1.000000e+01,-1.000000e+01,5.341756e+59,-6.501110e+59
29,9,-1.000000e+01,-1.000000e+01,-5.223251e+59,-5.055235e+59
29,10,1.000000e+01,-1.000000e+01,4.791976e+59,-5.833300e+59
29,11,-1.000000e+01,1.000000e+01,-1.068794e+60,9.352430e+59
29,12,1.000000e+01,1.000000e+01,4.978788e+59,5.112339e+59
29,13,-1.000000e+01,1.000000e+01,-1.005076e+60,8.790510e+59
29,14,-1.000000e+01,-1.000000e+01,-5.847623e+59,-5.728668e+59
29,15,1.000000e+01,-1.000000e+01,4.855388e+59,-5.322023e+59
29,16,-1.000000e+01,1.000000e+01,-5.625277e+59,4.651660e+59
29,17,1.000000e+01,1.000000e+01,4.724597e+59,4.902640e+59
29,18,1.000000e+01,1.000000e+01,4.801025e+59,4.930472e+59
29,19,1.000000e+01,-1.000000e+01,5.340090e+59,-5.853648e+59
29,20,1.000000e+01,1.000000e+01,4.412362e+59,4.532875e+59
29,21,1.000000e+01,1.000000e+01,5.303886e+59,5.504628e+59
29,22,-1.000000e+01,-1.000000e+01,-5.743441e+59,-5.629472e+59
29,23,-1.000000e+01,1.000000e+01,-1.096581e+60,9.590554e+59
29,24,-1.000000e+01,1.000000e+01,-6.078721e+59,5.025781e+59
29,25,1.000000e+01,1.000000e+01,4.655814e+59,4.833737e+59
29,26,-1.000000e+01,1.000000e+01,-1.096906e+60,8.676235e+59
29,27,1.000000e+01,1.000000e+01,5.295693e+59,5.498556e+59
29,28,-1.000000e+01,-1.000000e+01,-5.921482e+59,-5.805505e+59
29,29,1.000000e+01,-1.000000e+01,5.575360e+59,-6.115455e+59
29,30,1.000000e+01,1.000000e+01,4.357582e+59,4.474918e+59
29,31,1.000000e+01,-1.000000e+01,5.109908e+59,-5.605135e+59
29,32,-1.000000e+01,-1.000000e+01,-1.245611e+60,-1.114207e+60
29,33,1.000000e+01,-1.000000e+01,5.498745e+59,-6.028799e+59
29,34,-1.000000e+01,-1.000000e+01,-6.011197e+59,-5.891368e+59
29,35,-1.000000e+01,-1.000000e+01,-5.462994e+59,-5.288171e+59
29,36,-1.000000e+01,1.000000e+01,-5.784548e+59,4.782090e+59
29,37,1.000000e+01,1.000000e+01,4.498474e+59,4.671709e+59
29,38,1.000000e+01,-1.000000e+01,5.290473e+59,-6.447447e+59
29,39,1.000000e+01,1.000000e+01,4.917774e+59,5.105663e+59
29,40,1.000000e+01,-1.000000e+01,5.045997e+59,-6.141776e+59
29,41,1.000000e+01,1.000000e+01,5.179512e+59,5.372910e+59
29,42,1.000000e+01,-1.000000e+01,4.719389e+59,-5.747334e+59
29,43,-1.000000e+01,-1.000000e+01,-5.555405e+59,-5.377301e+59
29,44,1.000000e+01,-1.000000e+01,6.722745e+59,-8.929062e+59
29,45,1.000000e+01,1.000000e+01,4.526653e+59,4.698295e+59
29,46,-1.000000e+01,1.000000e+01,-1.125126e+60,8.902829e+59
29,47,1.000000e+01,-1.000000e+01,8.486172e+59,-9.979706e+59
29,48,-1.000000e+01,-1.000000e+01,-6.046189e+59,-5.925705e+59
29,49,1.000000e+01,1.000000e+01,4.991417e+59,5.181369e+59
30,0,-1.000000e+01,-1.000000e+01,-5.342532e+59,-5.486975e+59
30,1,-1.000000e+01,-1.000000e+01,-5.822474e+59,-6.042004e+59
30,2,-1.000000e+01,1.000000e+01,-6.051351e+59,7.368693e+59
30,3,1.000000e+01,-1.000000e+01,6.758693e+59,-6.188283e+59
30,4,1.000000e+01,-1.000000e+01,7.604258e+59,-6.287930e+59
30,5,1.000000e+01,1.000000e+01,6.348842e+59,6.142314e+59
30,6,-1.000000e+01,1.000000e+01,-5.884464e+59,7.163336e+59
30,7,-1.000000e+01,-1.000000e+01,-5.899211e+59,-6.123981e+59
30,8,-1.000000e+01,1.000000e+01,-6.420379e+59,7.813763e+59
30,9,1.000000e+01,1.000000e+01,6.278158e+59,6.076345e+59
30,10,-1.000000e+01,1.000000e+01,-5.759866e+59,7.011134e+59
30,11,1.000000e+01,-1.000000e+01,1.284583e+60,-1.124036e+60
30,12,-1.000000e+01,-1.000000e+01,-5.983719e+59,-6.144483e+59
30,13,1.000000e+01,-1.000000e+01,1.208041e+60,-1.056587e+60
30,14,1.000000e+01,1.000000e+01,7.028456e+59,6.885986e+59
30,15,-1.000000e+01,1.000000e+01,-5.835658e+59,6.396734e+59
30,16,1.000000e+01,-1.000000e+01,6.761397e+59,-5.590893e+59
30,17,-1.000000e+01,-1.000000e+01,-5.678899e+59,-5.892992e+59
30,18,-1.000000e+01,-1.000000e+01,-5.770255e+59,-5.925903e+59
30,19,-1.000000e+01,1.000000e+01,-6.418345e+59,7.035926e+59
30,20,-1.000000e+01,-1.000000e+01,-5.303733e+59,-5.448376e+59
30,21,-1.000000e+01,-1.000000e+01,-6.374671e+59,-6.615807e+59
30,22,1.000000e+01,1.000000e+01,6.903520e+59,6.766240e+59
30,23,1.000000e+01,-1.000000e+01,1.318087e+60,-1.152806e+60
30,24,1.000000e+01,-1.000000e+01,7.306615e+59,-6.040972e+59
30,25,-1.000000e+01,-1.000000e+01,-5.596282e+59,-5.809858e+59
30,26,1.000000e+01,-1.000000e+01,1.318404e+60,-1.042908e+60
30,27,-1.000000e+01,-1.000000e+01,-6.365239e+59,-6.608508e+59
30,28,1.000000e+01,1.000000e+01,7.117663e+59,6.977776e+59
30,29,-1.000000e+01,1.000000e+01,-6.701607e+59,7.350566e+59
30,30,-1.000000e+01,-1.000000e+01,-5.237687e+59,-5.378776e+59
30,31,-1.000000e+01,1.000000e+01,-6.142153e+59,6.737429e+59
30,32,1.000000e+01,1.000000e+01,1.497126e+60,1.339212e+60
30,33,-1.000000e+01,1.000000e+01,-6.609146e+59,7.246476e+59
30,34,1.000000e+01,1.000000e+01,7.225420e+59,7.081481e+59
30,35,1.000000e+01,1.000000e+01,6.566555e+59,6.356363e+59
30,36,1.000000e+01,-1.000000e+01,6.952678e+59,-5.747905e+59
30,37,-1.000000e+01,-1.000000e+01,-5.407175e+59,-5.614917e+59
30,38,-1.000000e+01,1.000000e+01,-6.359279e+59,7.749139e+59
30,39,-1.000000e+01,-1.000000e+01,-5.911142e+59,-6.136639e+59
30,40,-1.000000e+01,1.000000e+01,-6.065261e+59,7.381909e+59
30,41,-1.000000e+01,-1.000000e+01,-6.225163e+59,-6.458211e+59
30,42,-1.000000e+01,1.000000e+01,-5.672757e+59,6.907851e+59
30,43,1.000000e+01,1.000000e+01,6.677701e+59,6.463394e+59
30,44,-1.000000e+01,1.000000e+01,-8.080544e+59,1.073246e+60
30,45,-1.000000e+01,-1.000000e+01,-5.441104e+59,-5.647411e+59
30,46,1.000000e+01,-1.000000e+01,1.352425e+60,-1.070128e+60
30,47,-1.000000e+01,1.000000e+01,-1.020052e+60,1.199505e+60
30,48,1.000000e+01,1.000000e+01,7.267578e+59,7.122608e+59
30,49,-1.000000e+01,-1.000000e+01,-5.999675e+59,-6.227949e+59
